FinancialYear,HBR,HBRQF,AgeGroup,Sex,Dataset,DatasetQF,DischargeCount,DischargeRates,DischargeRatesQF,PatientsCount,PatientsRates,PatientRatesQF
2001/02,S08000028, ,40-64 years,Male,SMR01, ,60,1277.68, ,45,958.26, 
2001/02,S08000028, ,40-64 years,Female,SMR01, ,15,343.88, ,10,229.25, 
2001/02,S08000028, ,65plus years,Male,SMR01, ,20,931.97, ,15,698.97, 
2001/02,S08000028, ,65plus years,Female,SMR01, ,10,321.54, ,10,321.54, 
2001/02,S08000029, ,0-17 years,Male,SMR01, ,30,75.9, ,25,63.25, 
2001/02,S08000029, ,0-17 years,Female,SMR01, ,25,65.9, ,25,65.9, 
2001/02,S08000029, ,18-24 years,Male,SMR01, ,10,68.47, ,10,68.47, 
2001/02,S08000029, ,18-24 years,Female,SMR01, ,15,100.48, ,15,100.48, 
2001/02,S08000029, ,25-39 years,Male,SMR01, ,30,85.53, ,25,71.28, 
2001/02,S08000029, ,25-39 years,Female,SMR01, ,15,40.11, ,10,26.74, 
2001/02,S08000029, ,40-64 years,Male,SMR01, ,85,153.31, ,65,117.24, 
2001/02,S08000029, ,40-64 years,Female,SMR01, ,25,43.17, ,25,43.17, 
2001/02,S08000029, ,65plus years,Male,SMR01, ,45,194.67, ,35,151.41, 
2001/02,S08000029, ,65plus years,Female,SMR01, ,120,354.62, ,100,295.52, 
2001/02,S08000030, ,0-17 years,Male,SMR01, ,35,83.79, ,35,83.79, 
2001/02,S08000030, ,0-17 years,Female,SMR01, ,30,75.29, ,30,75.29, 
2001/02,S08000030, ,18-24 years,Male,SMR01, ,35,202.15, ,35,202.15, 
2001/02,S08000030, ,18-24 years,Female,SMR01, ,20,122.74, ,20,122.74, 
2001/02,S08000030, ,25-39 years,Male,SMR01, ,45,121.12, ,40,107.67, 
2001/02,S08000030, ,25-39 years,Female,SMR01, ,30,75.45, ,20,50.3, 
2001/02,S08000030, ,40-64 years,Male,SMR01, ,90,146.19, ,75,121.82, 
2001/02,S08000030, ,40-64 years,Female,SMR01, ,40,61.93, ,40,61.93, 
2001/02,S08000030, ,65plus years,Male,SMR01, ,85,294.85, ,70,242.82, 
2001/02,S08000030, ,65plus years,Female,SMR01, ,130,312.06, ,105,252.05, 
2001/02,S08000031, ,0-17 years,Male,SMR01, ,65,51.73, ,65,51.73, 
2001/02,S08000031, ,0-17 years,Female,SMR01, ,60,50.49, ,55,46.28, 
2001/02,S08000031, ,18-24 years,Male,SMR01, ,50,94.89, ,45,85.4, 
2001/02,S08000031, ,18-24 years,Female,SMR01, ,40,72.03, ,35,63.02, 
2001/02,S08000031, ,25-39 years,Male,SMR01, ,260,216.6, ,200,166.62, 
2001/02,S08000031, ,25-39 years,Female,SMR01, ,105,79.13, ,85,64.06, 
2001/02,S08000031, ,40-64 years,Male,SMR01, ,695,415.7, ,545,325.98, 
2001/02,S08000031, ,40-64 years,Female,SMR01, ,290,163.75, ,235,132.7, 
2001/02,S08000031, ,65plus years,Male,SMR01, ,415,603.12, ,290,421.46, 
2001/02,S08000031, ,65plus years,Female,SMR01, ,675,624.2, ,450,416.13, 
2001/02,S08000032, ,0-17 years,Male,SMR01, ,35,48.14, ,35,48.14, 
2001/02,S08000032, ,0-17 years,Female,SMR01, ,35,50.42, ,35,50.42, 
2001/02,S08000032, ,18-24 years,Male,SMR01, ,20,75.31, ,20,75.31, 
2001/02,S08000032, ,18-24 years,Female,SMR01, ,15,58.17, ,15,58.17, 
2001/02,S08000032, ,25-39 years,Male,SMR01, ,115,174.41, ,85,128.91, 
2001/02,S08000032, ,25-39 years,Female,SMR01, ,35,48.67, ,30,41.71, 
2001/02,S08000032, ,40-64 years,Male,SMR01, ,230,238.26, ,175,181.29, 
2001/02,S08000032, ,40-64 years,Female,SMR01, ,95,91.32, ,80,76.9, 
2001/02,S08000032, ,65plus years,Male,SMR01, ,135,369.69, ,85,232.77, 
2001/02,S08000032, ,65plus years,Female,SMR01, ,190,351.08, ,140,258.69, 
2001/02,RA2702, ,0-17 years,Male,SMR01, ,0,,:,0,,:
2001/02,RA2702, ,0-17 years,Female,SMR01, ,5,,:,5,,:
2001/02,RA2702, ,18-24 years,Male,SMR01, ,5,,:,5,,:
2001/02,RA2702, ,18-24 years,Female,SMR01, ,5,,:,5,,:
2001/02,RA2702, ,25-39 years,Male,SMR01, ,10,,:,10,,:
2001/02,RA2702, ,25-39 years,Female,SMR01, ,5,,:,5,,:
2001/02,RA2702, ,40-64 years,Male,SMR01, ,15,,:,15,,:
2001/02,RA2702, ,40-64 years,Female,SMR01, ,10,,:,5,,:
2001/02,RA2702, ,65plus years,Male,SMR01, ,5,,:,5,,:
2001/02,RA2702, ,65plus years,Female,SMR01, ,5,,:,5,,:
2001/02,RA2701, ,0-17 years,Male,SMR01, ,0,,:,0,,:
2001/02,RA2701, ,0-17 years,Female,SMR01, ,0,,:,0,,:
2001/02,RA2701, ,18-24 years,Male,SMR01, ,10,,:,10,,:
2001/02,RA2701, ,18-24 years,Female,SMR01, ,0,,:,0,,:
2001/02,RA2701, ,25-39 years,Male,SMR01, ,25,,:,20,,:
2001/02,RA2701, ,25-39 years,Female,SMR01, ,0,,:,0,,:
2001/02,RA2701, ,40-64 years,Male,SMR01, ,50,,:,30,,:
2001/02,RA2701, ,40-64 years,Female,SMR01, ,0,,:,0,,:
2001/02,RA2701, ,65plus years,Male,SMR01, ,0,,:,0,,:
2001/02,RA2701, ,65plus years,Female,SMR01, ,0,,:,0,,:
2001/02,RA2704, ,0-17 years,Male,SMR01, ,0,,:,0,,:
2001/02,RA2704, ,0-17 years,Female,SMR01, ,0,,:,0,,:
2001/02,RA2704, ,18-24 years,Male,SMR01, ,0,,:,0,,:
2001/02,RA2704, ,18-24 years,Female,SMR01, ,0,,:,0,,:
2001/02,RA2704, ,25-39 years,Male,SMR01, ,0,,:,0,,:
2001/02,RA2704, ,25-39 years,Female,SMR01, ,0,,:,0,,:
2001/02,RA2704, ,40-64 years,Male,SMR01, ,0,,:,0,,:
2001/02,RA2704, ,40-64 years,Female,SMR01, ,0,,:,0,,:
2001/02,RA2704, ,65plus years,Male,SMR01, ,0,,:,0,,:
2001/02,RA2704, ,65plus years,Female,SMR01, ,0,,:,0,,:
2001/02,RA2703, ,0-17 years,Male,SMR01, ,0,,:,0,,:
2001/02,RA2703, ,0-17 years,Female,SMR01, ,0,,:,0,,:
2001/02,RA2703, ,18-24 years,Male,SMR01, ,0,,:,0,,:
2001/02,RA2703, ,18-24 years,Female,SMR01, ,0,,:,0,,:
2001/02,RA2703, ,25-39 years,Male,SMR01, ,0,,:,0,,:
2001/02,RA2703, ,25-39 years,Female,SMR01, ,0,,:,0,,:
2001/02,RA2703, ,40-64 years,Male,SMR01, ,0,,:,0,,:
2001/02,RA2703, ,40-64 years,Female,SMR01, ,0,,:,0,,:
2001/02,RA2703, ,65plus years,Male,SMR01, ,0,,:,0,,:
2001/02,RA2703, ,65plus years,Female,SMR01, ,0,,:,0,,:
2002/03,S08000015, ,0-17 years,Male,SMR01, ,45,110.97, ,45,110.97, 
2002/03,S08000015, ,0-17 years,Female,SMR01, ,55,140.37, ,50,127.61, 
2002/03,S08000015, ,18-24 years,Male,SMR01, ,30,217.69, ,25,181.41, 
2002/03,S08000015, ,18-24 years,Female,SMR01, ,25,181.67, ,25,181.67, 
2002/03,S08000015, ,25-39 years,Male,SMR01, ,95,274.46, ,75,216.68, 
2002/03,S08000015, ,25-39 years,Female,SMR01, ,50,131.63, ,40,105.3, 
2002/03,S08000015, ,40-64 years,Male,SMR01, ,180,299.48, ,135,224.61, 
2002/03,S08000015, ,40-64 years,Female,SMR01, ,80,125.03, ,65,101.59, 
2002/03,S08000015, ,65plus years,Male,SMR01, ,100,385.37, ,80,308.3, 
2002/03,S08000015, ,65plus years,Female,SMR01, ,125,332.57, ,105,279.36, 
2002/03,S08000016, ,0-17 years,Male,SMR01, ,35,304.51, ,30,261.01, 
2002/03,S08000016, ,0-17 years,Female,SMR01, ,30,269.83, ,30,269.83, 
2002/03,S08000016, ,18-24 years,Male,SMR01, ,10,307.22, ,10,307.22, 
2002/03,S08000016, ,18-24 years,Female,SMR01, ,5,153.85, ,5,153.85, 
2002/03,S08000016, ,25-39 years,Male,SMR01, ,25,248.61, ,10,99.44, 
2002/03,S08000016, ,25-39 years,Female,SMR01, ,10,96.02, ,10,96.02, 
2002/03,S08000016, ,40-64 years,Male,SMR01, ,25,135.65, ,25,135.65, 
2002/03,S08000016, ,40-64 years,Female,SMR01, ,25,130.89, ,15,78.53, 
2002/03,S08000016, ,65plus years,Male,SMR01, ,55,636.72, ,40,463.07, 
2002/03,S08000016, ,65plus years,Female,SMR01, ,80,679.46, ,70,594.53, 
2002/03,S08000017, ,0-17 years,Male,SMR01, ,10,62.85, ,10,62.85, 
2002/03,S08000017, ,0-17 years,Female,SMR01, ,15,99.17, ,15,99.17, 
2002/03,S08000017, ,18-24 years,Male,SMR01, ,5,108.44, ,5,108.44, 
2002/03,S08000017, ,18-24 years,Female,SMR01, ,5,112.33, ,5,112.33, 
2002/03,S08000017, ,25-39 years,Male,SMR01, ,15,114.75, ,10,76.5, 
2002/03,S08000017, ,25-39 years,Female,SMR01, ,15,108.04, ,10,72.03, 
2002/03,S08000017, ,40-64 years,Male,SMR01, ,40,158.32, ,30,118.74, 
2002/03,S08000017, ,40-64 years,Female,SMR01, ,35,132.65, ,30,113.7, 
2002/03,S08000017, ,65plus years,Male,SMR01, ,40,320.9, ,30,240.67, 
2002/03,S08000017, ,65plus years,Female,SMR01, ,65,393.94, ,50,303.03, 
2002/03,S08000019, ,0-17 years,Male,SMR01, ,25,79.61, ,20,63.69, 
2002/03,S08000019, ,0-17 years,Female,SMR01, ,15,49.71, ,15,49.71, 
2002/03,S08000019, ,18-24 years,Male,SMR01, ,5,41.45, ,5,41.45, 
2002/03,S08000019, ,18-24 years,Female,SMR01, ,0,0, ,0,0, 
2002/03,S08000019, ,25-39 years,Male,SMR01, ,25,88.13, ,20,70.5, 
2002/03,S08000019, ,25-39 years,Female,SMR01, ,10,32.64, ,10,32.64, 
2002/03,S08000019, ,40-64 years,Male,SMR01, ,80,176.8, ,70,154.7, 
2002/03,S08000019, ,40-64 years,Female,SMR01, ,35,74.41, ,35,74.41, 
2002/03,S08000019, ,65plus years,Male,SMR01, ,35,195.62, ,35,195.62, 
2002/03,S08000019, ,65plus years,Female,SMR01, ,60,234.74, ,55,215.18, 
2002/03,S08000020, ,0-17 years,Male,SMR01, ,40,69.48, ,35,60.8, 
2002/03,S08000020, ,0-17 years,Female,SMR01, ,35,64.41, ,35,64.41, 
2002/03,S08000020, ,18-24 years,Male,SMR01, ,35,140.07, ,35,140.07, 
2002/03,S08000020, ,18-24 years,Female,SMR01, ,25,107.48, ,20,85.98, 
2002/03,S08000020, ,25-39 years,Male,SMR01, ,80,139.31, ,65,113.19, 
2002/03,S08000020, ,25-39 years,Female,SMR01, ,30,52.63, ,25,43.86, 
2002/03,S08000020, ,40-64 years,Male,SMR01, ,230,263.83, ,170,195.01, 
2002/03,S08000020, ,40-64 years,Female,SMR01, ,95,110.97, ,75,87.61, 
2002/03,S08000020, ,65plus years,Male,SMR01, ,120,360.3, ,105,315.26, 
2002/03,S08000020, ,65plus years,Female,SMR01, ,180,386.85, ,160,343.86, 
2002/03,S08000022, ,0-17 years,Male,SMR01, ,35,104.73, ,30,89.77, 
2002/03,S08000022, ,0-17 years,Female,SMR01, ,30,95.7, ,30,95.7, 
2002/03,S08000022, ,18-24 years,Male,SMR01, ,30,266.52, ,30,266.52, 
2002/03,S08000022, ,18-24 years,Female,SMR01, ,20,223.49, ,20,223.49, 
2002/03,S08000022, ,25-39 years,Male,SMR01, ,90,319.18, ,60,212.79, 
2002/03,S08000022, ,25-39 years,Female,SMR01, ,40,137.02, ,35,119.9, 
2002/03,S08000022, ,40-64 years,Male,SMR01, ,290,549.38, ,220,416.77, 
2002/03,S08000022, ,40-64 years,Female,SMR01, ,145,272.27, ,90,169, 
2002/03,S08000022, ,65plus years,Male,SMR01, ,160,724.97, ,115,521.07, 
2002/03,S08000022, ,65plus years,Female,SMR01, ,215,709.41, ,170,560.93, 
2002/03,S08000024, ,0-17 years,Male,SMR01, ,80,97.61, ,60,73.21, 
2002/03,S08000024, ,0-17 years,Female,SMR01, ,35,44.55, ,35,44.55, 
2002/03,S08000024, ,18-24 years,Male,SMR01, ,30,78.21, ,30,78.21, 
2002/03,S08000024, ,18-24 years,Female,SMR01, ,25,61.98, ,20,49.59, 
2002/03,S08000024, ,25-39 years,Male,SMR01, ,105,117.47, ,80,89.5, 
2002/03,S08000024, ,25-39 years,Female,SMR01, ,60,63.41, ,50,52.84, 
2002/03,S08000024, ,40-64 years,Male,SMR01, ,300,255.33, ,200,170.22, 
2002/03,S08000024, ,40-64 years,Female,SMR01, ,135,109.39, ,105,85.08, 
2002/03,S08000024, ,65plus years,Male,SMR01, ,240,511.07, ,165,351.36, 
2002/03,S08000024, ,65plus years,Female,SMR01, ,360,523.84, ,260,378.33, 
2002/03,S08000025, ,0-17 years,Male,SMR01, ,5,225.12, ,5,225.12, 
2002/03,S08000025, ,0-17 years,Female,SMR01, ,5,236.74, ,5,236.74, 
2002/03,S08000025, ,18-24 years,Male,SMR01, ,5,811.69, ,5,811.69, 
2002/03,S08000025, ,18-24 years,Female,SMR01, ,0,0, ,0,0, 
2002/03,S08000025, ,25-39 years,Male,SMR01, ,5,268.96, ,5,268.96, 
2002/03,S08000025, ,25-39 years,Female,SMR01, ,5,268.24, ,5,268.24, 
2002/03,S08000025, ,40-64 years,Male,SMR01, ,25,725.27, ,20,580.21, 
2002/03,S08000025, ,40-64 years,Female,SMR01, ,5,146.46, ,5,146.46, 
2002/03,S08000025, ,65plus years,Male,SMR01, ,5,356.89, ,5,356.89, 
2002/03,S08000025, ,65plus years,Female,SMR01, ,5,267.52, ,5,267.52, 
2002/03,S08000026, ,0-17 years,Male,SMR01, ,5,182.02, ,5,182.02, 
2002/03,S08000026, ,0-17 years,Female,SMR01, ,5,192.01, ,5,192.01, 
2002/03,S08000026, ,18-24 years,Male,SMR01, ,5,593.12, ,5,593.12, 
2002/03,S08000026, ,18-24 years,Female,SMR01, ,5,717.36, ,5,717.36, 
2002/03,S08000026, ,25-39 years,Male,SMR01, ,5,214.68, ,5,214.68, 
2002/03,S08000026, ,25-39 years,Female,SMR01, ,15,662.25, ,10,441.5, 
2002/03,S08000026, ,40-64 years,Male,SMR01, ,30,778.41, ,20,518.94, 
2002/03,S08000026, ,40-64 years,Female,SMR01, ,15,425.05, ,10,283.37, 
2002/03,S08000026, ,65plus years,Male,SMR01, ,5,387, ,5,387, 
2002/03,S08000026, ,65plus years,Female,SMR01, ,5,271.74, ,5,271.74, 
2002/03,S08000028, ,0-17 years,Male,SMR01, ,5,177.18, ,5,177.18, 
2002/03,S08000028, ,0-17 years,Female,SMR01, ,10,359.84, ,10,359.84, 
2002/03,S08000028, ,18-24 years,Male,SMR01, ,10,1204.82, ,10,1204.82, 
2002/03,S08000028, ,18-24 years,Female,SMR01, ,5,738.55, ,5,738.55, 
2002/03,S08000028, ,25-39 years,Male,SMR01, ,30,1235.08, ,15,617.54, 
2002/03,S08000028, ,25-39 years,Female,SMR01, ,10,418.41, ,5,209.21, 
2002/03,S08000028, ,40-64 years,Male,SMR01, ,60,1266.62, ,50,1055.52, 
2002/03,S08000028, ,40-64 years,Female,SMR01, ,15,338.6, ,15,338.6, 
2002/03,S08000028, ,65plus years,Male,SMR01, ,20,933.27, ,15,699.95, 
2002/03,S08000028, ,65plus years,Female,SMR01, ,15,481.85, ,15,481.85, 
2002/03,S08000029, ,0-17 years,Male,SMR01, ,25,64.27, ,25,64.27, 
2002/03,S08000029, ,0-17 years,Female,SMR01, ,20,53.29, ,20,53.29, 
2002/03,S08000029, ,18-24 years,Male,SMR01, ,20,131.35, ,15,98.51, 
2002/03,S08000029, ,18-24 years,Female,SMR01, ,15,96.15, ,15,96.15, 
2002/03,S08000029, ,25-39 years,Male,SMR01, ,30,87.83, ,25,73.19, 
2002/03,S08000029, ,25-39 years,Female,SMR01, ,20,54.6, ,15,40.95, 
2002/03,S08000029, ,40-64 years,Male,SMR01, ,50,88.88, ,40,71.1, 
2002/03,S08000029, ,40-64 years,Female,SMR01, ,35,59.48, ,25,42.48, 
2002/03,S08000029, ,65plus years,Male,SMR01, ,80,339.69, ,55,233.54, 
2002/03,S08000029, ,65plus years,Female,SMR01, ,110,323.22, ,75,220.37, 
2002/03,S08000030, ,0-17 years,Male,SMR01, ,20,48.61, ,20,48.61, 
2002/03,S08000030, ,0-17 years,Female,SMR01, ,20,50.65, ,20,50.65, 
2002/03,S08000030, ,18-24 years,Male,SMR01, ,15,86.63, ,10,57.75, 
2002/03,S08000030, ,18-24 years,Female,SMR01, ,20,121.37, ,15,91.02, 
2002/03,S08000030, ,25-39 years,Male,SMR01, ,35,96.73, ,30,82.91, 
2002/03,S08000030, ,25-39 years,Female,SMR01, ,20,51.64, ,20,51.64, 
2002/03,S08000030, ,40-64 years,Male,SMR01, ,80,128, ,70,112, 
2002/03,S08000030, ,40-64 years,Female,SMR01, ,45,68.66, ,40,61.03, 
2002/03,S08000030, ,65plus years,Male,SMR01, ,65,222.48, ,60,205.37, 
2002/03,S08000030, ,65plus years,Female,SMR01, ,120,287.61, ,100,239.68, 
2002/03,S08000031, ,0-17 years,Male,SMR01, ,60,48.3, ,60,48.3, 
2002/03,S08000031, ,0-17 years,Female,SMR01, ,45,38.15, ,45,38.15, 
2002/03,S08000031, ,18-24 years,Male,SMR01, ,45,83.71, ,40,74.41, 
2002/03,S08000031, ,18-24 years,Female,SMR01, ,20,35.57, ,20,35.57, 
2002/03,S08000031, ,25-39 years,Male,SMR01, ,210,179.65, ,180,153.99, 
2002/03,S08000031, ,25-39 years,Female,SMR01, ,80,61.99, ,65,50.36, 
2002/03,S08000031, ,40-64 years,Male,SMR01, ,730,432.18, ,580,343.38, 
2002/03,S08000031, ,40-64 years,Female,SMR01, ,265,148.08, ,220,122.93, 
2002/03,S08000031, ,65plus years,Male,SMR01, ,475,687.3, ,330,477.49, 
2002/03,S08000031, ,65plus years,Female,SMR01, ,680,631.24, ,450,417.73, 
2002/03,S08000032, ,0-17 years,Male,SMR01, ,35,48.6, ,35,48.6, 
2002/03,S08000032, ,0-17 years,Female,SMR01, ,20,29.02, ,20,29.02, 
2002/03,S08000032, ,18-24 years,Male,SMR01, ,20,73.28, ,20,73.28, 
2002/03,S08000032, ,18-24 years,Female,SMR01, ,20,75.23, ,15,56.42, 
2002/03,S08000032, ,25-39 years,Male,SMR01, ,140,216.4, ,100,154.57, 
2002/03,S08000032, ,25-39 years,Female,SMR01, ,60,85.24, ,50,71.03, 
2002/03,S08000032, ,40-64 years,Male,SMR01, ,275,280.02, ,205,208.74, 
2002/03,S08000032, ,40-64 years,Female,SMR01, ,105,99.43, ,80,75.76, 
2002/03,S08000032, ,65plus years,Male,SMR01, ,140,378.39, ,95,256.76, 
2002/03,S08000032, ,65plus years,Female,SMR01, ,215,393.85, ,150,274.78, 
2002/03,RA2702, ,0-17 years,Male,SMR01, ,0,,:,0,,:
2002/03,RA2702, ,0-17 years,Female,SMR01, ,5,,:,5,,:
2002/03,RA2702, ,18-24 years,Male,SMR01, ,5,,:,5,,:
2002/03,RA2702, ,18-24 years,Female,SMR01, ,5,,:,5,,:
2002/03,RA2702, ,25-39 years,Male,SMR01, ,10,,:,10,,:
2002/03,RA2702, ,25-39 years,Female,SMR01, ,0,,:,0,,:
2002/03,RA2702, ,40-64 years,Male,SMR01, ,15,,:,10,,:
2002/03,RA2702, ,40-64 years,Female,SMR01, ,5,,:,5,,:
2002/03,RA2702, ,65plus years,Male,SMR01, ,10,,:,5,,:
2002/03,RA2702, ,65plus years,Female,SMR01, ,10,,:,5,,:
2002/03,RA2701, ,0-17 years,Male,SMR01, ,0,,:,0,,:
2002/03,RA2701, ,0-17 years,Female,SMR01, ,0,,:,0,,:
2002/03,RA2701, ,18-24 years,Male,SMR01, ,5,,:,5,,:
2002/03,RA2701, ,18-24 years,Female,SMR01, ,5,,:,5,,:
2002/03,RA2701, ,25-39 years,Male,SMR01, ,25,,:,20,,:
2002/03,RA2701, ,25-39 years,Female,SMR01, ,0,,:,0,,:
2002/03,RA2701, ,40-64 years,Male,SMR01, ,45,,:,30,,:
2002/03,RA2701, ,40-64 years,Female,SMR01, ,0,,:,0,,:
2002/03,RA2701, ,65plus years,Male,SMR01, ,5,,:,5,,:
2002/03,RA2701, ,65plus years,Female,SMR01, ,0,,:,0,,:
2002/03,RA2704, ,0-17 years,Male,SMR01, ,0,,:,0,,:
2002/03,RA2704, ,0-17 years,Female,SMR01, ,0,,:,0,,:
2002/03,RA2704, ,18-24 years,Male,SMR01, ,0,,:,0,,:
2002/03,RA2704, ,18-24 years,Female,SMR01, ,0,,:,0,,:
2002/03,RA2704, ,25-39 years,Male,SMR01, ,0,,:,0,,:
2002/03,RA2704, ,25-39 years,Female,SMR01, ,0,,:,0,,:
2002/03,RA2704, ,40-64 years,Male,SMR01, ,0,,:,0,,:
2002/03,RA2704, ,40-64 years,Female,SMR01, ,0,,:,0,,:
2002/03,RA2704, ,65plus years,Male,SMR01, ,5,,:,0,,:
2002/03,RA2704, ,65plus years,Female,SMR01, ,0,,:,0,,:
2002/03,RA2703, ,0-17 years,Male,SMR01, ,0,,:,0,,:
2002/03,RA2703, ,0-17 years,Female,SMR01, ,0,,:,0,,:
2002/03,RA2703, ,18-24 years,Male,SMR01, ,0,,:,0,,:
2002/03,RA2703, ,18-24 years,Female,SMR01, ,0,,:,0,,:
2002/03,RA2703, ,25-39 years,Male,SMR01, ,5,,:,5,,:
2002/03,RA2703, ,25-39 years,Female,SMR01, ,0,,:,0,,:
2002/03,RA2703, ,40-64 years,Male,SMR01, ,5,,:,5,,:
2002/03,RA2703, ,40-64 years,Female,SMR01, ,0,,:,0,,:
2002/03,RA2703, ,65plus years,Male,SMR01, ,0,,:,0,,:
2002/03,RA2703, ,65plus years,Female,SMR01, ,0,,:,0,,:
2003/04,S08000015, ,0-17 years,Male,SMR01, ,55,137.14, ,50,124.67, 
2003/04,S08000015, ,0-17 years,Female,SMR01, ,55,142.02, ,55,142.02, 
2003/04,S08000015, ,18-24 years,Male,SMR01, ,50,352.76, ,45,317.48, 
2003/04,S08000015, ,18-24 years,Female,SMR01, ,25,178.25, ,25,178.25, 
2003/04,S08000015, ,25-39 years,Male,SMR01, ,90,266.28, ,75,221.9, 
2003/04,S08000015, ,25-39 years,Female,SMR01, ,65,175.62, ,50,135.09, 
2003/04,S08000015, ,40-64 years,Male,SMR01, ,205,337.87, ,140,230.74, 
2003/04,S08000015, ,40-64 years,Female,SMR01, ,90,138.49, ,75,115.41, 
2003/04,S08000015, ,65plus years,Male,SMR01, ,85,321.58, ,70,264.83, 
2003/04,S08000015, ,65plus years,Female,SMR01, ,115,304.42, ,95,251.48, 
2003/04,S08000016, ,0-17 years,Male,SMR01, ,30,260.94, ,30,260.94, 
2003/04,S08000016, ,0-17 years,Female,SMR01, ,15,134.59, ,15,134.59, 
2003/04,S08000016, ,18-24 years,Male,SMR01, ,10,304.88, ,10,304.88, 
2003/04,S08000016, ,18-24 years,Female,SMR01, ,5,150.6, ,5,150.6, 
2003/04,S08000016, ,25-39 years,Male,SMR01, ,20,205.89, ,15,154.42, 
2003/04,S08000016, ,25-39 years,Female,SMR01, ,15,147.84, ,10,98.56, 
2003/04,S08000016, ,40-64 years,Male,SMR01, ,40,210.94, ,25,131.84, 
2003/04,S08000016, ,40-64 years,Female,SMR01, ,20,101.93, ,15,76.45, 
2003/04,S08000016, ,65plus years,Male,SMR01, ,45,509.05, ,35,395.93, 
2003/04,S08000016, ,65plus years,Female,SMR01, ,80,674.31, ,60,505.73, 
2003/04,S08000017, ,0-17 years,Male,SMR01, ,5,32.03, ,5,32.03, 
2003/04,S08000017, ,0-17 years,Female,SMR01, ,10,67.07, ,10,67.07, 
2003/04,S08000017, ,18-24 years,Male,SMR01, ,10,206.95, ,5,103.48, 
2003/04,S08000017, ,18-24 years,Female,SMR01, ,15,331.42, ,10,220.95, 
2003/04,S08000017, ,25-39 years,Male,SMR01, ,10,79.13, ,10,79.13, 
2003/04,S08000017, ,25-39 years,Female,SMR01, ,15,111.22, ,15,111.22, 
2003/04,S08000017, ,40-64 years,Male,SMR01, ,35,136.54, ,30,117.04, 
2003/04,S08000017, ,40-64 years,Female,SMR01, ,30,111.64, ,25,93.03, 
2003/04,S08000017, ,65plus years,Male,SMR01, ,30,235.28, ,20,156.85, 
2003/04,S08000017, ,65plus years,Female,SMR01, ,50,301.15, ,40,240.92, 
2003/04,S08000019, ,0-17 years,Male,SMR01, ,20,64.07, ,20,64.07, 
2003/04,S08000019, ,0-17 years,Female,SMR01, ,30,100.14, ,25,83.45, 
2003/04,S08000019, ,18-24 years,Male,SMR01, ,10,80.48, ,10,80.48, 
2003/04,S08000019, ,18-24 years,Female,SMR01, ,5,39.88, ,5,39.88, 
2003/04,S08000019, ,25-39 years,Male,SMR01, ,30,106.75, ,25,88.96, 
2003/04,S08000019, ,25-39 years,Female,SMR01, ,20,65.98, ,20,65.98, 
2003/04,S08000019, ,40-64 years,Male,SMR01, ,70,152.79, ,55,120.05, 
2003/04,S08000019, ,40-64 years,Female,SMR01, ,30,62.73, ,30,62.73, 
2003/04,S08000019, ,65plus years,Male,SMR01, ,60,329.15, ,50,274.29, 
2003/04,S08000019, ,65plus years,Female,SMR01, ,70,273.35, ,60,234.3, 
2003/04,S08000020, ,0-17 years,Male,SMR01, ,30,52.55, ,30,52.55, 
2003/04,S08000020, ,0-17 years,Female,SMR01, ,35,64.75, ,35,64.75, 
2003/04,S08000020, ,18-24 years,Male,SMR01, ,25,98.58, ,25,98.58, 
2003/04,S08000020, ,18-24 years,Female,SMR01, ,20,83.97, ,20,83.97, 
2003/04,S08000020, ,25-39 years,Male,SMR01, ,95,168.06, ,70,123.83, 
2003/04,S08000020, ,25-39 years,Female,SMR01, ,40,71.76, ,30,53.82, 
2003/04,S08000020, ,40-64 years,Male,SMR01, ,215,242.54, ,150,169.21, 
2003/04,S08000020, ,40-64 years,Female,SMR01, ,100,114.5, ,75,85.87, 
2003/04,S08000020, ,65plus years,Male,SMR01, ,145,426.58, ,115,338.32, 
2003/04,S08000020, ,65plus years,Female,SMR01, ,185,395.39, ,155,331.27, 
2003/04,S08000022, ,0-17 years,Male,SMR01, ,35,106.26, ,35,106.26, 
2003/04,S08000022, ,0-17 years,Female,SMR01, ,25,80.12, ,20,64.09, 
2003/04,S08000022, ,18-24 years,Male,SMR01, ,40,346.08, ,35,302.82, 
2003/04,S08000022, ,18-24 years,Female,SMR01, ,25,273.73, ,20,218.99, 
2003/04,S08000022, ,25-39 years,Male,SMR01, ,75,271.89, ,50,181.26, 
2003/04,S08000022, ,25-39 years,Female,SMR01, ,50,174.25, ,40,139.4, 
2003/04,S08000022, ,40-64 years,Male,SMR01, ,300,558.06, ,215,399.94, 
2003/04,S08000022, ,40-64 years,Female,SMR01, ,130,239.05, ,95,174.69, 
2003/04,S08000022, ,65plus years,Male,SMR01, ,175,773.69, ,130,574.74, 
2003/04,S08000022, ,65plus years,Female,SMR01, ,205,667.77, ,150,488.62, 
2003/04,S08000024, ,0-17 years,Male,SMR01, ,60,74.01, ,45,55.5, 
2003/04,S08000024, ,0-17 years,Female,SMR01, ,35,45.24, ,35,45.24, 
2003/04,S08000024, ,18-24 years,Male,SMR01, ,20,52.01, ,20,52.01, 
2003/04,S08000024, ,18-24 years,Female,SMR01, ,25,61.55, ,15,36.93, 
